OBJECTID,County,LocalParcelID,StateParcelID,Name,Situs Address All,Owner All,Mail Address,Mail State,AgencyName,Calculated Acreage,Auditor Link
25358,Hamilton,5100111001390,39061-5100111001390,39061 | 5100111001390,DRY RIDGE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.29219943498773,https://wedge1.hcauditor.org/view/re/5100111001390
25359,Hamilton,5100111016990,39061-5100111016990,39061 | 5100111016990,10012  COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.196548757502879,https://wedge1.hcauditor.org/view/re/5100111016990
25360,Hamilton,5100111017390,39061-5100111017390,39061 | 5100111017390,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.315008666766432,https://wedge1.hcauditor.org/view/re/5100111017390
25361,Hamilton,5100111023900,39061-5100111023900,39061 | 5100111023900,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.463170321211615,https://wedge1.hcauditor.org/view/re/5100111023900
25362,Hamilton,5100111024600,39061-5100111024600,39061 | 5100111024600,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.0823820518958556,https://wedge1.hcauditor.org/view/re/5100111024600
25363,Hamilton,5100111025100,39061-5100111025100,39061 | 5100111025100,CAPSTAN DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.106971816345437,https://wedge1.hcauditor.org/view/re/5100111025100
25364,Hamilton,5100111026190,39061-5100111026190,39061 | 5100111026190,DRY RIDGE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.597453420525576,https://wedge1.hcauditor.org/view/re/5100111026190
25365,Hamilton,5100111027500,39061-5100111027500,39061 | 5100111027500,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.115407098240034,https://wedge1.hcauditor.org/view/re/5100111027500
25366,Hamilton,5100111028500,39061-5100111028500,39061 | 5100111028500,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.121837951285973,https://wedge1.hcauditor.org/view/re/5100111028500
25367,Hamilton,5100113028690,39061-5100113028690,39061 | 5100113028690,STRUBLE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,4.0875324928429,https://wedge1.hcauditor.org/view/re/5100113028690
25368,Hamilton,5100113032190,39061-5100113032190,39061 | 5100113032190,STRUBLE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.55001442995985,https://wedge1.hcauditor.org/view/re/5100113032190
25369,Hamilton,5100114007000,39061-5100114007000,39061 | 5100114007000,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.1605132083457,https://wedge1.hcauditor.org/view/re/5100114007000
25370,Hamilton,5100114008290,39061-5100114008290,39061 | 5100114008290,BEVIS LN   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,2.28114603067359,https://wedge1.hcauditor.org/view/re/5100114008290
25371,Hamilton,5100114008690,39061-5100114008690,39061 | 5100114008690,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.5795514355631,https://wedge1.hcauditor.org/view/re/5100114008690
25372,Hamilton,5100122002490,39061-5100122002490,39061 | 5100122002490,POTTINGER RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,7.70276181980821,https://wedge1.hcauditor.org/view/re/5100122002490
25373,Hamilton,5100122003300,39061-5100122003300,39061 | 5100122003300,POTTINGER RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0573011136281376,https://wedge1.hcauditor.org/view/re/5100122003300
25374,Hamilton,5100123003190,39061-5100123003190,39061 | 5100123003190,POTTINGER RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,2.95482667719174,https://wedge1.hcauditor.org/view/re/5100123003190
25375,Hamilton,5100123003590,39061-5100123003590,39061 | 5100123003590,STRUBLE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,7.27879302503621,https://wedge1.hcauditor.org/view/re/5100123003590
25376,Hamilton,5100160016190,39061-5100160016190,39061 | 5100160016190,4940  SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.464199225419723,https://wedge1.hcauditor.org/view/re/5100160016190
25377,Hamilton,5100160017590,39061-5100160017590,39061 | 5100160017590,W KEMPER RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,13.887414229895,https://wedge1.hcauditor.org/view/re/5100160017590
25378,Hamilton,5100160018500,39061-5100160018500,39061 | 5100160018500,BANK RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,7.80134091637513,https://wedge1.hcauditor.org/view/re/5100160018500
25379,Hamilton,5100170011590,39061-5100170011590,39061 | 5100170011590,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,8.30642418676012,https://wedge1.hcauditor.org/view/re/5100170011590
25380,Hamilton,5100170011990,39061-5100170011990,39061 | 5100170011990,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,8.30436679422658,https://wedge1.hcauditor.org/view/re/5100170011990
25381,Hamilton,5100182008200,39061-5100182008200,39061 | 5100182008200,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.119248580894852,https://wedge1.hcauditor.org/view/re/5100182008200
25382,Hamilton,5100182010490,39061-5100182010490,39061 | 5100182010490,DRY RIDGE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.618695991823286,https://wedge1.hcauditor.org/view/re/5100182010490
25383,Hamilton,5100183004590,39061-5100183004590,39061 | 5100183004590,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.798037318238975,https://wedge1.hcauditor.org/view/re/5100183004590
25384,Hamilton,5100190015990,39061-5100190015990,39061 | 5100190015990,SHEITS RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.375215220901478,https://wedge1.hcauditor.org/view/re/5100190015990
25385,Hamilton,5100190021690,39061-5100190021690,39061 | 5100190021690,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,2.29647759424761,https://wedge1.hcauditor.org/view/re/5100190021690
25386,Hamilton,5100190022890,39061-5100190022890,39061 | 5100190022890,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.31669820985384,https://wedge1.hcauditor.org/view/re/5100190022890
25387,Hamilton,5100190023290,39061-5100190023290,39061 | 5100190023290,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.471343657420286,https://wedge1.hcauditor.org/view/re/5100190023290
25388,Hamilton,5100191012290,39061-5100191012290,39061 | 5100191012290,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.831404245838874,https://wedge1.hcauditor.org/view/re/5100191012290
25389,Hamilton,5100230005990,39061-5100230005990,39061 | 5100230005990,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.32292658861176,https://wedge1.hcauditor.org/view/re/5100230005990
25390,Hamilton,5100230011190,39061-5100230011190,39061 | 5100230011190,5757  BLUE ROCK RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.596084349739053,https://wedge1.hcauditor.org/view/re/5100230011190
25391,Hamilton,5100230015390,39061-5100230015390,39061 | 5100230015390,BLUE ROCK RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.733258217366288,https://wedge1.hcauditor.org/view/re/5100230015390
25392,Hamilton,5100230027090,39061-5100230027090,39061 | 5100230027090,5615  SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.63508862548218,https://wedge1.hcauditor.org/view/re/5100230027090
25393,Hamilton,5100230027490,39061-5100230027490,39061 | 5100230027490,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0419613145047168,https://wedge1.hcauditor.org/view/re/5100230027490
25394,Hamilton,5100230029990,39061-5100230029990,39061 | 5100230029990,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,7.81257539848348,https://wedge1.hcauditor.org/view/re/5100230029990
25395,Hamilton,5100230030390,39061-5100230030390,39061 | 5100230030390,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0119027258975193,https://wedge1.hcauditor.org/view/re/5100230030390
25396,Hamilton,5100230031190,39061-5100230031190,39061 | 5100230031190,THOMPSON RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0483816611798038,https://wedge1.hcauditor.org/view/re/5100230031190
25397,Hamilton,5100230031590,39061-5100230031590,39061 | 5100230031590,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.678309295369366,https://wedge1.hcauditor.org/view/re/5100230031590
25398,Hamilton,5100230032490,39061-5100230032490,39061 | 5100230032490,THOMPSON RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.29953357546189,https://wedge1.hcauditor.org/view/re/5100230032490
25399,Hamilton,5100230032890,39061-5100230032890,39061 | 5100230032890,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.820251610047901,https://wedge1.hcauditor.org/view/re/5100230032890
25400,Hamilton,5100230033290,39061-5100230033290,39061 | 5100230033290,THOMPSON RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,5.17108366943012,https://wedge1.hcauditor.org/view/re/5100230033290
25401,Hamilton,5100240002690,39061-5100240002690,39061 | 5100240002690,BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.319152703686853,https://wedge1.hcauditor.org/view/re/5100240002690
25402,Hamilton,5100240007390,39061-5100240007390,39061 | 5100240007390,BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.22899888805334,https://wedge1.hcauditor.org/view/re/5100240007390
25403,Hamilton,5100240011790,39061-5100240011790,39061 | 5100240011790,9091  BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.435068089869106,https://wedge1.hcauditor.org/view/re/5100240011790
25404,Hamilton,5100240012190,39061-5100240012190,39061 | 5100240012190,BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.043195843884786,https://wedge1.hcauditor.org/view/re/5100240012190
25405,Hamilton,5100240012590,39061-5100240012590,39061 | 5100240012590,9118  BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,2.04496186068118,https://wedge1.hcauditor.org/view/re/5100240012590
25406,Hamilton,5100240013490,39061-5100240013490,39061 | 5100240013490,BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0578433890236224,https://wedge1.hcauditor.org/view/re/5100240013490
25407,Hamilton,5100280006490,39061-5100280006490,39061 | 5100280006490,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.437946729512899,https://wedge1.hcauditor.org/view/re/5100280006490
25408,Hamilton,5100343004990,39061-5100343004990,39061 | 5100343004990,THOMPSON RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.83586758830985,https://wedge1.hcauditor.org/view/re/5100343004990
25409,Hamilton,5100344002990,39061-5100344002990,39061 | 5100344002990,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,10.5719873369629,https://wedge1.hcauditor.org/view/re/5100344002990
25410,Hamilton,5100350000190,39061-5100350000190,39061 | 5100350000190,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.47829751187316,https://wedge1.hcauditor.org/view/re/5100350000190
25411,Hamilton,5100360020090,39061-5100360020090,39061 | 5100360020090,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,8.08513628771266,https://wedge1.hcauditor.org/view/re/5100360020090
25412,Hamilton,5100360020490,39061-5100360020490,39061 | 5100360020490,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.82938506865353,https://wedge1.hcauditor.org/view/re/5100360020490
25413,Hamilton,5100360021290,39061-5100360021290,39061 | 5100360021290,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.14405346578662,https://wedge1.hcauditor.org/view/re/5100360021290
25414,Hamilton,5100360021990,39061-5100360021990,39061 | 5100360021990,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.269366846861186,https://wedge1.hcauditor.org/view/re/5100360021990
25415,Hamilton,5100360022490,39061-5100360022490,39061 | 5100360022490,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,6.35683709310215,https://wedge1.hcauditor.org/view/re/5100360022490
25416,Hamilton,5100360024390,39061-5100360024390,39061 | 5100360024390,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.672307895667314,https://wedge1.hcauditor.org/view/re/5100360024390
25417,Hamilton,5200040000890,39061-5200040000890,39061 | 5200040000890,WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,NATURAL RESOURCES,3.31052580032951,https://wedge1.hcauditor.org/view/re/5200040000890
25418,Hamilton,5200040001690,39061-5200040001690,39061 | 5200040001690,WOOSTER PK   ,DEPARTMENT OF NATURAL,505 S STATE ROUTE 741 LEBANON 45036,OH,NATURAL RESOURCES,11.0862079657167,https://wedge1.hcauditor.org/view/re/5200040001690
25419,Hamilton,5200040002390,39061-5200040002390,39061 | 5200040002390,7900  WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,NATURAL RESOURCES,0.0634952579622718,https://wedge1.hcauditor.org/view/re/5200040002390
25420,Hamilton,5200090002990,39061-5200090002990,39061 | 5200090002990,WOOSTER PK   ,STATE OF OHIO,2045 MORSE RD | BLDG  C-4 COLUMBUS 43229,OH,NATURAL RESOURCES,0.762402911280461,https://wedge1.hcauditor.org/view/re/5200090002990
25421,Hamilton,5200215000990,39061-5200215000990,39061 | 5200215000990,DEERFIELD RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.195103263642987,https://wedge1.hcauditor.org/view/re/5200215000990
25422,Hamilton,5200215002490,39061-5200215002490,39061 | 5200215002490,DEERFIELD RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.195112269365011,https://wedge1.hcauditor.org/view/re/5200215002490
25423,Hamilton,5200215011590,39061-5200215011590,39061 | 5200215011590,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.307018593746399,https://wedge1.hcauditor.org/view/re/5200215011590
25424,Hamilton,5200215011990,39061-5200215011990,39061 | 5200215011990,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.307020049970693,https://wedge1.hcauditor.org/view/re/5200215011990
25425,Hamilton,5200215013190,39061-5200215013190,39061 | 5200215013190,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0703196945487316,https://wedge1.hcauditor.org/view/re/5200215013190
25426,Hamilton,5200215013500,39061-5200215013500,39061 | 5200215013500,ELLMARIE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0138881382537491,https://wedge1.hcauditor.org/view/re/5200215013500
25427,Hamilton,5200215013900,39061-5200215013900,39061 | 5200215013900,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,4.50628835094434,https://wedge1.hcauditor.org/view/re/5200215013900
25428,Hamilton,5200215014490,39061-5200215014490,39061 | 5200215014490,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.74122816844607,https://wedge1.hcauditor.org/view/re/5200215014490
25429,Hamilton,5200216002390,39061-5200216002390,39061 | 5200216002390,5821  STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.327204212880734,https://wedge1.hcauditor.org/view/re/5200216002390
25430,Hamilton,5200216002790,39061-5200216002790,39061 | 5200216002790,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.104383916835908,https://wedge1.hcauditor.org/view/re/5200216002790
25431,Hamilton,5200216003190,39061-5200216003190,39061 | 5200216003190,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.235563113631934,https://wedge1.hcauditor.org/view/re/5200216003190
25432,Hamilton,5200216003590,39061-5200216003590,39061 | 5200216003590,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.327606517885168,https://wedge1.hcauditor.org/view/re/5200216003590
25433,Hamilton,5200216003990,39061-5200216003990,39061 | 5200216003990,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.289382049068585,https://wedge1.hcauditor.org/view/re/5200216003990
25434,Hamilton,5200216004390,39061-5200216004390,39061 | 5200216004390,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.332232385126822,https://wedge1.hcauditor.org/view/re/5200216004390
25435,Hamilton,5200216005490,39061-5200216005490,39061 | 5200216005490,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.275738881521885,https://wedge1.hcauditor.org/view/re/5200216005490
25436,Hamilton,5200216005890,39061-5200216005890,39061 | 5200216005890,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.154511743222128,https://wedge1.hcauditor.org/view/re/5200216005890
25437,Hamilton,5200240005890,39061-5200240005890,39061 | 5200240005890,KENNEDY AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.919889788803305,https://wedge1.hcauditor.org/view/re/5200240005890
25438,Hamilton,5200241004190,39061-5200241004190,39061 | 5200241004190,HILL & DALE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.685533192836619,https://wedge1.hcauditor.org/view/re/5200241004190
25439,Hamilton,5200241011290,39061-5200241011290,39061 | 5200241011290,LUCILLE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.190308305190755,https://wedge1.hcauditor.org/view/re/5200241011290
25440,Hamilton,5200241011690,39061-5200241011690,39061 | 5200241011690,LUCILLE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.218186124182001,https://wedge1.hcauditor.org/view/re/5200241011690
25441,Hamilton,5200241012090,39061-5200241012090,39061 | 5200241012090,LUCILLE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.320818936987375,https://wedge1.hcauditor.org/view/re/5200241012090
25442,Hamilton,5200241012490,39061-5200241012490,39061 | 5200241012490,LUCILLE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.073053130508776,https://wedge1.hcauditor.org/view/re/5200241012490
25443,Hamilton,5200241013500,39061-5200241013500,39061 | 5200241013500,HILL & DALE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.208837079966206,https://wedge1.hcauditor.org/view/re/5200241013500
25444,Hamilton,5200270004100,39061-5200270004100,39061 | 5200270004100,HIGHLAND AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.959189911935382,https://wedge1.hcauditor.org/view/re/5200270004100
25445,Hamilton,5200270004890,39061-5200270004890,39061 | 5200270004890,HIGHLAND AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.019748351384346,https://wedge1.hcauditor.org/view/re/5200270004890
25446,Hamilton,5200271003090,39061-5200271003090,39061 | 5200271003090,HIGHLAND AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,2.50966390892734,https://wedge1.hcauditor.org/view/re/5200271003090
25447,Hamilton,5200271006090,39061-5200271006090,39061 | 5200271006090,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.47808099773846,https://wedge1.hcauditor.org/view/re/5200271006090
25448,Hamilton,5200271006490,39061-5200271006490,39061 | 5200271006490,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.486672651466838,https://wedge1.hcauditor.org/view/re/5200271006490
25449,Hamilton,5200271007290,39061-5200271007290,39061 | 5200271007290,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.172193720220379,https://wedge1.hcauditor.org/view/re/5200271007290
25450,Hamilton,5200271008500,39061-5200271008500,39061 | 5200271008500,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.390361139659492,https://wedge1.hcauditor.org/view/re/5200271008500
25451,Hamilton,5210003052690,39061-5210003052690,39061 | 5210003052690,ELM AVE   ,STATE OF OHIO,2045 MORSE RD | BLDG  C-4 COLUMBUS 43229,OH,NATURAL RESOURCES,2.93699382913579,https://wedge1.hcauditor.org/view/re/5210003052690
25452,Hamilton,5210004000490,39061-5210004000490,39061 | 5210004000490,ELM AVE   ,STATE OF OHIO,2045 MORSE RD | BLDG  C-4 COLUMBUS 43229,OH,NATURAL RESOURCES,9.19793406585819,https://wedge1.hcauditor.org/view/re/5210004000490
25453,Hamilton,5210008000600,39061-5210008000600,39061 | 5210008000600,MIAMI AVE   ,STATE OF OHIO,2045 MORSE RD | BLDG  C-4 COLUMBUS 43229,OH,NATURAL RESOURCES,5.81021324607805,https://wedge1.hcauditor.org/view/re/5210008000600
25454,Hamilton,5210008001090,39061-5210008001090,39061 | 5210008001090,ELM AVE   ,STATE OF OHIO,2045 MORSE RD | BLDG  C-4 COLUMBUS 43229,OH,NATURAL RESOURCES,5.48294868537623,https://wedge1.hcauditor.org/view/re/5210008001090
25455,Hamilton,5100240007690,39061-5100240007690,39061 | 5100240007690,BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.631222866328054,https://wedge1.hcauditor.org/view/re/5100240007690
25456,Hamilton,5100240012790,39061-5100240012790,39061 | 5100240012790,BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.00826994599900518,https://wedge1.hcauditor.org/view/re/5100240012790
25457,Hamilton,5100240016800,39061-5100240016800,39061 | 5100240016800,BREHM RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0148118880442527,https://wedge1.hcauditor.org/view/re/5100240016800
25458,Hamilton,5100280006690,39061-5100280006690,39061 | 5100280006690,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,23.3831597734429,https://wedge1.hcauditor.org/view/re/5100280006690
25459,Hamilton,5100343004790,39061-5100343004790,39061 | 5100343004790,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.1645709042793,https://wedge1.hcauditor.org/view/re/5100343004790
25460,Hamilton,5100343005190,39061-5100343005190,39061 | 5100343005190,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,8.74987850390135,https://wedge1.hcauditor.org/view/re/5100343005190
25461,Hamilton,5100350030990,39061-5100350030990,39061 | 5100350030990,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.59590504277093,https://wedge1.hcauditor.org/view/re/5100350030990
25462,Hamilton,5100360001690,39061-5100360001690,39061 | 5100360001690,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.227504478731916,https://wedge1.hcauditor.org/view/re/5100360001690
25463,Hamilton,5100360004390,39061-5100360004390,39061 | 5100360004390,HARRISON AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,2.89668681296779,https://wedge1.hcauditor.org/view/re/5100360004390
25464,Hamilton,5100360009790,39061-5100360009790,39061 | 5100360009790,HARRISON AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.36751323276492,https://wedge1.hcauditor.org/view/re/5100360009790
25465,Hamilton,5100360012290,39061-5100360012290,39061 | 5100360012290,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.602346434640072,https://wedge1.hcauditor.org/view/re/5100360012290
25466,Hamilton,5100360019890,39061-5100360019890,39061 | 5100360019890,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.00841663932037882,https://wedge1.hcauditor.org/view/re/5100360019890
25467,Hamilton,5100360020690,39061-5100360020690,39061 | 5100360020690,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0307728971707602,https://wedge1.hcauditor.org/view/re/5100360020690
25468,Hamilton,5100360021090,39061-5100360021090,39061 | 5100360021090,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.291169163702375,https://wedge1.hcauditor.org/view/re/5100360021090
25469,Hamilton,5100360022290,39061-5100360022290,39061 | 5100360022290,FORFEIT RUN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.12339531625892,https://wedge1.hcauditor.org/view/re/5100360022290
